Ticker;Sector;NAME;Year;PL;PT;DIR;LL_Consolidado;PR_all;PS_all;Legal Index;Leverage Index;Governance Index;Global Index;Legal Ranking;Governance Ranking;Leverage Ranking;Global Points;Global Ranking;LPA;Aplicações Financeiras;Caixa e Equivalentes de Caixa;Clientes;Despesas Financeiras;Despesas/Receitas Operacionais;Empréstimos e Financiamentos;Fornecedores;Imobilizado;Intangível;Investimentos;Outras Despesas Operacionais;Passivo Circulante;Passivo Não Circulante;Capacidade Financeira
CSNA3.SA;Materiais Básicos;CIA SIDERURGICA NACIONAL;2014;5734974976;44032126976;78485749,99;-112267000;746168000;15984294000;-1,007023582;-0,869754759;-2,430412527;-1,328553613;92;93;104;95,25;100;-0,073964299;0;8686021;0;-3252985;-1715837;2790524;1638505;15624140;943653;13665453;-657127;6362938;37669187;8686021
DIRR3.SA;Consumo Cíclico;DIRECIONAL ENGENHARIA S.A.;2016;1747417984;2342349056;7610000;-1397000;35999000;248458000;-1,005622681;-0,253989076;-1,183574244;-0,86220217;93;93;61;85;89;-0,081082952;134816;432735;949979;-50278;-153340;467295;99116;69777;3490;50593;4016;753276;1589073;1517530
RAPT3.SA;Bens Industriais;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;2015;1587667968;3596197888;18800398,45;-751000;15984000;193102000;-1,003889136;-0,558514849;-1,039945962;-0,901559771;88;88;80;86;92;-0,081742929;403773;1328404;624794;-466149;-603697;1080433;134718;1452853;89627;1648;-69607;1511424;2084774;2356971
ELMD3.SA;Comunicações;ELETROMIDIA S.A.;2021;767510976;861604992;33962524,35;-11479000;9858000;64758000;-1,177259952;-0,109207835;-1,337990188;-0,950429482;163;161;66;138,25;158;-0,086067789;0;580182;129515;-53903;-137600;149986;104835;179645;598150;0;-15094;347076;514529;709697
PFRM3.SA;Saúde;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2018;1021211008;1869012992;7629308,69;-9734000;9270000;256807000;-1,037903951;-0,453609465;-2,275869203;-1,201321643;119;120;81;109,75;118;-0,086355644;0;229160;545205;-98639;-625997;292322;941394;128902;671148;29771;-33733;1411729;457284;774365
GEPA3.SA;Utilidade Pública;RIO PARANAPANEMA ENERGIA S.A.;2021;1907664000;2057291008;5910000;-8800000;44762000;357346000;-1,024625993;-0,072730113;-2,489001692;-1,152745948;160;164;61;136,25;157;-0,093187763;0;185014;188296;-299035;-20013;381240;543880;2521516;814457;0;0;993369;1063922;373310
OFSA3.SA;Saúde;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;2016;376295008;399280992;6551616,68;-5351000;3850000;66229000;-1,080795422;-0,05756844;-1,816744975;-1,008976065;102;95;46;86,25;92,5;-0,096507473;0;70325;162478;-51820;-217233;73550;23316;245801;87158;0;-2540;142959;256322;232803
LJQQ3.SA;Consumo Cíclico;LOJAS QUERO-QUERO S/A;2022;536822016;2494539008;27051066,28;-18703000;25129000;13980000;-2,337839771;-0,784801114;-1,691396036;-1,787969173;175;152;164;166,5;174;-0,099861178;75522;416779;911714;-163103;-681567;64121;395742;679384;57461;0;6650;1074985;1419554;1404015
AGRO3.SA;Consumo não Cíclico;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;2014;752105984;265734000;10146556;180810000;3573000;25190000;6,177848353;1,830296402;16,81983956;7,751458167;19;49;10;24,25;8;-0,105656178;21532;86745;65010;-41611;-41036;62253;52978;13542;4966;50369;0;179545;64931;173287
ONCO3.SA;Saúde;ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.;2021;2304943104;3727467008;89992216,15;-22417000;41134000;26586000;-1,843188144;-0,381632862;-1,249099322;-1,329277118;171;160;97;149,75;164;-0,108005019;1477914;536838;666151;-181537;-691576;395935;427339;729067;2238409;1386;0;1190722;2536745;2680903
KRSA3.SA;Saúde;KORA SAÚDE PARTICIPAÇÕES S.A;2021;1325116032;2616719104;12062551,52;-54955000;32572000;83875000;-1,655201192;-0,493596378;-5,555835464;-2,339958557;169;169;116;155,75;167;-0,110528149;0;396969;488981;-147164;-189888;190123;129635;1018655;1772128;6513;0;705986;1910733;885950
MGLU3.SA;Consumo Cíclico;MAGAZINE LUIZA S.A.;2015;662211968;4926325248;19290467;-65605000;243412000;488894000;-1,134190643;-0,865576889;-4,400902632;-1,883715201;92;92;103;94,75;100;-0,115408169;497623;617465;0;-616352;-2239703;568350;1894157;578571;506720;297469;0;2874782;2051543;1115088
BRAP3.SA;Materiais Básicos;BRADESPAR S.A.;2013;9034224640;1824542976;6176000;-47709000;327664000;1006778000;-1,047387805;3,951500052;-8,72490285;-1,717044602;96;101;6;74,75;84;-0,120841449;0;258678;0;-98009;19594;0;0;27;0;8306835;-36206;33460;1791083;258678
AALR3.SA;Saúde;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2015;733000000;803352000;9061735,62;-23801000;178570000;108481000;-0,219402476;0,912426931;-3,626538778;-0,7882292;95;91;47;82;87;-0,139441912;3672;21920;155592;0;-168746;79654;51108;411211;640737;0;0;186977;616375;181184
KRSA3.SA;Saúde;KORA SAÚDE PARTICIPAÇÕES S.A;2022;1223692032;3500400128;40594064,37;-94468000;28715000;129478000;-1,729606574;-0,650413671;-3,327138252;-1,859191268;168;156;138;157,5;167;-0,140109192;0;779534;374391;-425831;-217438;207518;174776;1346279;1894091;7198;0;643108;2857292;1153925
KEPL3.SA;Bens Industriais;KEPLER WEBER S.A.;2016;468852000;294952992;7258806;-22124000;10090000;25692000;-1,861124085;0,589582112;-4,047884184;-1,795137561;113;99;20;86,25;92,5;-0,140138847;100989;21790;66154;-21063;-81345;50045;46573;228669;48897;14469;-13903;208362;86591;188933
HBSA3.SA;Bens Industriais;HIDROVIAS DO BRASIL S.A.;2020;1525826944;4188669952;32838314,8;-105545000;9794000;46436000;-3,272913257;-0,635725192;-4,214080888;-2,848908148;171;151;132;156,25;167;-0,140252799;816044;214848;0;-305447;-169836;218947;68506;3512718;322915;74479;0;445963;3742707;1030892
AGRO3.SA;Consumo não Cíclico;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;2012;586985024;183844992;8218232;28727000;1183000;21190000;0,355686645;2,192825747;2,495520691;1,349929932;49;88;10;49;50;-0,145868708;0;67464;60655;-44299;-32897;43067;45009;15764;2607;410;0;110787;66007;128119
ENEV3.SA;Utilidade Pública;ENEVA S.A;2016;4480807936;6035248128;11201254;-111139000;3708000;366900000;-1,3029136;-0,257560279;-10,92201409;-3,446350392;110;109;63;98;104;-0,149141703;132757;493997;315153;-714273;-171867;1243763;177249;6528059;1256554;440843;-164195;1740974;4138789;941907
SMFT3.SA;Consumo Cíclico;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2022;4208114944;7841435136;15565643,72;-86051000;24888000;19031000;-5,521622616;-0,463348881;-6,528264783;-4,508714724;180;162;105;156,75;165;-0,152549554;1671417;1251418;271728;-798510;-646605;488226;241227;6199388;1412458;447994;-12838;1748885;6092550;3194563
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2017;23893940224;26407819264;4606465,94;-338667008;827883000;9626637000;-1,035180199;-0,095194496;-74,51992013;-19,17136876;105;122;57;97,25;105;-0,166873417;821518;2555338;2798420;-1739782;-2504552;2004341;3179954;16443742;8863231;1280299;-890569;7714120;18693700;6175276
SYNE3.SA;Financeiro;SYN PROP E TECH S.A.;2016;2112310016;2720589056;8800000;14360000;1660000;163301000;-0,912064225;-0,22358358;0,631818182;-0,353973462;87;85;59;79,5;87;-0,178585784;64862;348578;97316;-308012;30338;415042;30230;3643;131;3428288;0;511928;2208661;510756
CIEL3.SA;Financeiro;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;2020;12605712384;77924876288;52307040,61;631513024;1838719000;1043009000;-0,394527733;-0,838232501;11,07319352;2,36147639;94;94;162;111;127;-0,180289756;238726;3507241;70975686;-517026;-3259348;40960;62411204;1055647;11890183;132058;0;66902183;10847131;74721653
OPCT3.SA;Petróleo, Gás e Biocombustíveis;OCEANPACT SERVICOS MARITIMOS S.A.;2020;158120992;1123531000;13097105,11;-22810000;431000;19350000;-2,17881137;-0,859264237;-2,741606241;-1,989623304;166;149;167;162;169,5;-0,185491331;0;166539;108872;-107326;-54090;130216;51816;670591;10673;5252;-4182;258396;707014;275411
CIEL3.SA;Financeiro;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;2021;13193603072;87100399616;44050000;1158489984;2158491000;1184798000;-0,022204642;-0,848524196;25,2994321;6,101624655;97;73;171;109,5;124;-0,186746503;246082;5340203;79852956;-808487;-3294384;2912802;69886853;1012851;9946657;0;-1792097;74228618;12871780;85439241
YDUQ3.SA;Consumo Cíclico;YDUQS PARTICIPACOES S.A.;2022;2960058880;6089147904;38867669;-55444000;220419000;1820485000;-1,03045562;-0,513879622;-2,426481223;-1,250318021;151;153;114;142,25;152;-0,196320576;384781;401050;1055886;-916130;-1965055;511746;227561;2514222;3633048;338;-33374;1107611;4981537;1841717
MILS3.SA;Bens Industriais;MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A;2019;1107373056;268521984;16098495,95;-44980000;23648000;102894000;-1,437148911;3,123956778;-3,794049838;-0,88609772;142;134;5;105,75;121,5;-0,196549978;0;124910;116803;-27973;-199960;99131;26670;576575;120763;50579;0;174232;94290;241713
CLSA3.SA;Financeiro;CLEAR SALE S.A.;2022;745252992;170240992;20511629,05;-37061000;10437000;4570000;-9,109628009;3,377635393;-2,806828697;-4,41211233;182;155;6;131,25;145;-0,197210541;1567;479584;105853;-20508;-261488;35335;28652;20684;224524;0;0;132205;38036;587004
ZAMP3.SA;Consumo Cíclico;ZAMP S.A.;2022;1485187968;2645765120;31839000;-55786000;21818000;350564000;-1,159132141;-0,438654642;-2,752127893;-1,377261705;157;154;102;142,5;153,5;-0,20558281;473680;45453;0;-209957;-2250145;149477;364573;1332335;1582561;0;0;937101;1708664;519133
RAPT3.SA;Bens Industriais;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;2016;1890284032;2978007040;19308352,42;-11366000;25705000;247180000;-1,045982685;-0,365251993;-1,588657165;-1,011468632;98;94;71;90,25;97,5;-0,207057445;680983;1133643;484247;-376340;-499521;777475;170058;1293072;68583;54381;-74914;1239669;1738338;2298873
GOAU3.SA;Materiais Básicos;METALURGICA GERDAU S.A.;2017;23342352384;27009427456;2623080,29;-404612000;827883000;9626637000;-1,042030462;-0,135770189;-155,2507111;-39,36763555;106;126;60;99,5;108;-0,209295151;821518;2555433;2798420;-1824924;-2512904;2016100;3179954;16444367;8863231;1280299;-2008313;7727031;19282396;6175371
KEPL3.SA;Bens Industriais;KEPLER WEBER S.A.;2017;435348992;280896992;10598024,65;-34257000;17218000;69282000;-1,494457435;0,549852809;-4,232394822;-1,667864221;114;107;26;90,25;101,5;-0,216992247;79887;14424;52769;-19407;-87832;49487;52385;220809;47430;14192;-25983;226944;53953;147080
CYRE3.SA;Consumo Cíclico;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2018;5537810944;4291457024;13954904,66;728000;147019000;338419000;-0,997848821;0,290426751;-0,947831962;-0,663275713;117;117;36;96,75;109;-0,219987631;1230961;173830;1335962;-150888;-782485;299486;121887;68899;27077;876395;-263185;1679935;2611522;2740753
DEXP3.SA;Materiais Básicos;DEXXOS PARTICIPACOES S.A.;2014;22836000;666307008;65000;-26016000;50734000;81186000;-1,320449339;-0,96572751;-401,2461538;-101,213195;98;111;110;104,25;106;-0,228746649;3428;2930;7329;-57239;-39609;174670;64600;158387;828;114429;0;321625;344681;13687
CYRE3.SA;Consumo Cíclico;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2017;6365497856;4036043008;14646523,23;-10539000;143806000;395971000;-1,026615585;0,577163039;-1,719556432;-0,798906141;104;103;25;84;95;-0,248452516;1047498;195630;2069412;-167580;-717695;1279878;115242;61159;39809;836822;-194350;2203122;1832921;3312540
KLBN3.SA;Materiais Básicos;KLABIN S.A.;2015;5352339968;20915838976;49939109,42;-1253197056;42429000;1143707000;-2,09573261;-0,74410111;-26,0945015;-7,757516956;104;103;97;102;107;-0,248779276;557143;5053723;1501099;-4414816;-750378;2046116;702199;12009146;12777;507275;0;3162295;17753545;7111965
OPCT3.SA;Petróleo, Gás e Biocombustíveis;OCEANPACT SERVICOS MARITIMOS S.A.;2021;897985024;1587154944;15000000;-47378000;28136000;42343000;-2,118909855;-0,434217165;-4,158533333;-2,207642552;173;166;108;155;166;-0,249465601;49471;491332;202364;-170908;-125791;163877;114153;1446701;16822;5727;-21966;374582;1212573;743167
CLSC3.SA;Utilidade Pública;CENTRAIS ELET DE SANTA CATARINA S.A.;2016;2075842944;6552871936;8906683,28;-9817000;598119000;298728000;-1,032862671;-0,683216311;-2,102206028;-1,21278692;95;97;100;96,75;103;-0,254517643;0;917464;1128299;-487933;-430836;310152;625100;158495;3058978;227554;74422;4072723;2480149;2045763
COGN3.SA;Consumo Cíclico;COGNA EDUCAÇÃO S.A.;2021;13770663936;14742189056;56431965,7;-512984992;568130000;1579223000;-1,32483379;-0,065901008;-10,09032648;-3,201473766;166;174;60;141,5;160;-0,2615341;2425201;1601468;2025689;-893598;-2795943;2258499;964221;4201251;15575954;1211;-570688;4087999;10654190;6052358
PCAR3.SA;Consumo não Cíclico;CIA BRASILEIRA DE DISTRIBUICAO;2022;13733000192;30105999360;97025083,12;-4000000;2629000000;12459000000;-1,000321053;-0,543845065;-1,041226453;-0,896428406;150;150;122;143;155;-0,264486866;0;3751000;417000;0;-4867000;1001000;3123000;6844000;1986000;833000;-1365000;17747000;12359000;4168000
VULC3.SA;Consumo Cíclico;VULCABRAS S.A.;2015;35754000;1201400064;9056943;-49920000;74466000;169375000;-1,294730627;-0,970239722;-6,511793549;-2,517873631;96;95;109;99;103,5;-0,269491619;9300;24693;394844;-144547;-249490;587442;62200;173315;209873;31848;0;816907;384493;428837
ALPK3.SA;Bens Industriais;ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A;2019;581115008;1838880000;11000984,48;-42628000;28047000;38794000;-2,098829716;-0,683984269;-4,874925928;-2,439142407;147;135;118;136,75;143;-0,269872989;0;120196;58053;-192010;-182242;344293;75788;1167176;902890;37370;-79333;496914;1341966;178249
VBBR3.SA;Petróleo, Gás e Biocombustíveis;VIBRA ENERGIA S.A.;2016;7409999872;23988000768;10690711,33;-315000000;2090000000;9090000000;-1,034653465;-0,691095563;-30,46483076;-8,306308312;97;118;102;103,5;114;-0,270386266;0;655000;0;-1310000;-6480000;833000;2650000;5986000;461000;45000;-1806000;5629000;18359000;655000
COGN3.SA;Consumo Cíclico;COGNA EDUCAÇÃO S.A.;2022;13241388032;13155362816;54396975,89;-540998016;720653000;1452799000;-1,372383252;0,006539175;-10,94536934;-3,420899166;162;167;52;135,75;151;-0,282327381;2007061;121772;2011108;-1405332;-2924015;2184815;977817;4058943;15152185;92010;-463708;4069278;9086085;4139941
CSNA3.SA;Materiais Básicos;CIA SIDERURGICA NACIONAL;2012;9007512576;40287715328;70291717;-480574016;688244000;12443312000;-1,038621069;-0,776420368;-7,836851289;-2,672628449;95;99;100;97,25;100;-0,288149255;0;14444875;0;-2409186;-4182361;2295409;1957789;20408747;1275452;2351774;-2719373;6408076;33879639;14444875
DASA3.SA;Saúde;DIAGNOSTICOS DA AMERICA S.A.;2020;3536527872;9806967808;66228837,39;-147739008;201418000;175104000;-1,843721491;-0,639386206;-3,230735339;-1,889391132;161;150;134;151,5;165,5;-0,320677302;760816;753607;1743233;-562297;-1589158;345914;893175;3993888;4469333;4332;-9121;3013112;6793856;3257656
ECOR3.SA;Bens Industriais;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2019;455351008;11087101952;11059013,52;-185460000;206659000;1234829000;-1,150190836;-0,958929663;-17,77003104;-5,257335594;136;141;148;140,25;149,5;-0,333283565;162292;1856248;164749;-887567;-708186;3295038;97773;545424;7893920;250;-406983;4008319;7078783;2183289
PRNR3.SA;Bens Industriais;PRINER SERVIÇOS INDUSTRIAIS S.A.;2019;74609000;164932000;2722810;-10798000;5258000;9407000;-2,147868608;-0,547637814;-4,965755965;-2,452282749;148;136;100;133;142;-0,344029173;10371;34157;52607;-18050;-41267;21968;9761;77024;4556;1728;0;95180;69752;97135
TGMA3.SA;Bens Industriais;TEGMA GESTAO LOGISTICA S.A.;2014;362172000;692204032;9513000;-22945000;11486000;106694000;-1,215054267;-0,476784325;-3,411962578;-1,579713859;96;94;77;90,75;96;-0,348237727;0;227857;265778;-85491;-108932;35778;51894;189323;171238;4705;-3789;174059;518145;493635
ROMI3.SA;Bens Industriais;ROMI S.A.;2012;637270016;977289984;5612437,35;-37369000;8425000;10967000;-4,40740403;-0,347921266;-7,658248043;-4,205244342;100;98;56;88,5;95;-0,352466577;0;82320;443201;-23418;-183724;355632;41516;272857;45493;18047;0;489931;487359;525521
MRVE3.SA;Consumo Cíclico;MRV ENGENHARIA E PARTICIPACOES S.A.;2022;6574307840;16027021312;37477163;-149335008;72829000;577883000;-1,258417375;-0,589798521;-4,984693505;-2,022831694;159;160;130;152;158;-0,365621309;0;733748;2642274;-594126;-955172;1148232;895087;778390;181082;4287529;-239937;5063732;10963289;3376022
SYNE3.SA;Financeiro;SYN PROP E TECH S.A.;2022;2574473984;1500604032;11988000;-32940000;4540000;285831000;-1,115242923;0,715625128;-3,747747748;-1,315652117;155;157;20;121,75;139;-0,373424439;196811;132395;72594;-220019;-64569;25273;29175;4683;9164;3352258;0;94551;1406053;401800
EMBR3.SA;Bens Industriais;EMBRAER S.A.;2021;15484552192;41185652736;40528736;-267618000;1281074000;1884940000;-1,141976933;-0,624030429;-7,603166701;-2,627787749;162;172;145;160,25;171,5;-0,373899074;4189985;10147201;1108324;-1330630;-2484386;3204362;2846323;9753667;12351910;24651;-876093;15786779;25398872;15445510
PRNR3.SA;Bens Industriais;PRINER SERVIÇOS INDUSTRIAIS S.A.;2017;54774000;127632000;3855000;-7388000;2105000;2847000;-3,595012294;-0,570844302;-2,916472114;-2,669335251;124;104;87;109,75;117;-0,377439091;1864;644;67185;-8518;-40930;43474;9932;66169;8007;1247;0;89663;37969;69693
VULC3.SA;Consumo Cíclico;VULCABRAS S.A.;2014;61009000;1210504960;7376650;-72794000;77493000;75141000;-1,968765388;-0,949600372;-10,86816509;-3,938824059;102;97;109;102,5;105;-0,393029756;10185;30642;399243;-133771;-305972;334125;108627;216207;216058;30564;0;595966;614539;440070
ONCO3.SA;Saúde;ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.;2020;681169024;2712294912;130268652,6;-121342000;20066000;5579000;-22,74977595;-0,748858791;-1,931475052;-12,04497143;181;147;148;164,25;174;-0,394064359;46206;740788;481264;-98666;-616061;272376;345686;614415;1208647;0;0;1013906;1671446;1268258
AMER3.SA;Consumo Cíclico;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2020;9485706240;13121069056;36978949;-210758000;161223000;1256112000;-1,167785994;-0,277063005;-6,699404815;-2,328009952;150;156;75;132,75;149;-0,394829105;4411377;6634287;1838917;-778819;-2696518;430955;4068103;639129;3093999;108847;-75593;5331073;7789996;12884581
BIOM3.SA;Saúde;BIOMM S.A.;2014;107101000;72463000;5249254,53;-12713000;1000;1000;-12714;0,478009467;-3,421867701;-6357,735965;110;95;25;85;93;-0,412534354;73470;7478;0;-19040;-16748;733;2719;31443;26880;9669;-831;6758;65705;80948
ROMI3.SA;Bens Industriais;ROMI S.A.;2016;601532032;482588000;5133132,19;-39469000;8293000;36940000;-2,068462371;0,246471176;-8,68906752;-3,144880272;115;104;31;91,25;99;-0,416315554;0;122341;196572;-24556;-161430;166612;34482;252033;42846;17538;0;290889;191699;318913
BRKM3.SA;Materiais Básicos;BRASKEM S.A.;2022;6108216832;81940643840;85511700,31;-820390976;1171498000;23983504000;-1,034206469;-0,925455591;-10,59390321;-3,396942934;153;166;179;162,75;172;-0,421479384;2295497;12466474;3231934;-5712612;-7086663;1254550;12246782;41716282;3022144;149023;-2343525;24185247;57755394;17993905
KLBN3.SA;Materiais Básicos;KLABIN S.A.;2020;4384760832;30885500928;50793468,37;-2389489920;23209000;4854000000;-1,492272336;-0,85803174;-48,04325175;-12,97145704;157;172;166;163;171;-0,422051525;1347897;5208830;1806918;-7993765;-1507118;721021;2003029;17654257;75332;268444;0;3613472;27272028;8363645
DASA3.SA;Saúde;DIAGNOSTICOS DA AMERICA S.A.;2021;7548517888;15701386240;91436568;-216936992;255341000;181392000;-2,195956779;-0,519245131;-3,372540842;-2,070924882;175;165;123;159,5;170;-0,427666484;2471032;1143026;2305316;-669192;-3028308;2095235;1230833;5743308;9231700;1030;-20380;6949667;8751719;5919374
CLSA3.SA;Financeiro;CLEAR SALE S.A.;2021;777297024;210704992;11818557;-74517000;7212000;5187000;-15,36610758;2,68902994;-7,305084453;-8,837067417;181;171;6;134,75;154,5;-0,442672006;1535;744390;76691;-15049;-248438;40994;27919;24083;64751;0;0;142409;68296;822616
HBSA3.SA;Bens Industriais;HIDROVIAS DO BRASIL S.A.;2021;1247654016;5269876224;27640557;-343132000;22334000;9113000;-38,65302315;-0,763247947;-13,41407689;-22,87084279;182;176;160;175;181,5;-0,446001554;582562;76454;0;-423411;-149019;274877;146142;4461865;347441;103705;0;602288;4667588;659016
DEXP3.SA;Materiais Básicos;DEXXOS PARTICIPACOES S.A.;2015;-33283000;743964992;248176;-56113000;58241000;81186000;-1,691165965;-1,04473732;-227,1016375;-57,8821767;101;108;112;105,5;109;-0,462694918;638;1053;16152;-85013;-62553;211886;60567;164022;822;116612;0;406299;337666;17843
BRFS3.SA;Consumo não Cíclico;BRF S.A.;2016;12219353088;30725582848;104616575,8;-367339008;1383871000;13667857000;-1,026876123;-0,602306874;-4,511288771;-1,791836973;94;100;88;94;100;-0,463402482;622285;6356919;3085147;-4506392;-5711245;3245004;7175420;11746238;6672554;58683;-497802;12640423;18085160;10064351
OPCT3.SA;Petróleo, Gás e Biocombustíveis;OCEANPACT SERVICOS MARITIMOS S.A.;2022;763659008;1510552064;23177074;-92975000;29786000;16893000;-6,503758953;-0,494450389;-5,011507233;-4,628368882;181;161;110;158,25;168;-0,479798902;71869;84251;257155;-258780;-154883;448470;91854;1519238;10396;6097;-41525;647565;862987;413275
JHSF3.SA;Consumo Cíclico;JHSF PARTICIPACOES S.A.;2016;2217185024;2533364992;10223113,93;-250578000;23233000;195208000;-2,283646162;-0,124806322;-25,51092707;-7,55075643;117;117;51;100,5;108;-0,483145533;38536;69653;512652;-308728;-306718;280315;50626;736078;87993;2331461;0;609448;1923917;620841
RANI3.SA;Materiais Básicos;IRANI PAPEL E EMBALAGEM S.A.;2019;336491008;1243054976;11962453,37;-79592000;24680000;128997000;-1,617006597;-0,729303197;-7,653484661;-2,904200263;143;138;124;137;144,5;-0,484301222;29165;80822;162252;-311932;-63278;265508;89820;692210;141989;5575;0;430506;812549;272239
RECV3.SA;Petróleo, Gás e Biocombustíveis;PETRORECÔNCAVO S.A.;2020;980195968;1099976960;11234523;-81759000;4965000;28024000;-3,917463603;-0,108894092;-8,277478536;-4,055324958;173;158;56;140;154;-0,487172443;66414;30861;108733;-354197;-45421;212931;80089;1599890;25708;0;2065;354561;745416;206008
